,Name,Household Income,Asian Amer.,Black Amer.,Hispanic Amer.,White Amer.,Other,state,Zipcode
10645,ZCTA5 08001,76964.0,0.0,88.0,27.0,1132.0,10.0,34,08001
10646,ZCTA5 08002,73729.0,3037.0,2123.0,2200.0,15531.0,1094.0,34,08002
10647,ZCTA5 08003,113487.0,5038.0,1507.0,1052.0,22620.0,392.0,34,08003
10648,ZCTA5 08004,70859.0,81.0,1249.0,633.0,10130.0,126.0,34,08004
10649,ZCTA5 08005,65907.0,252.0,705.0,1839.0,21080.0,551.0,34,08005
10650,ZCTA5 08006,67656.0,3.0,0.0,18.0,454.0,18.0,34,08006
10651,ZCTA5 08007,58125.0,22.0,79.0,256.0,5093.0,72.0,34,08007
10652,ZCTA5 08008,76004.0,30.0,32.0,68.0,6469.0,19.0,34,08008
10653,ZCTA5 08009,77926.0,370.0,834.0,698.0,10991.0,271.0,34,08009
10654,ZCTA5 08010,61169.0,446.0,3015.0,1336.0,6922.0,487.0,34,08010
10655,ZCTA5 08012,70435.0,1159.0,4722.0,2275.0,32682.0,611.0,34,08012
10656,ZCTA5 08014,90000.0,13.0,0.0,0.0,762.0,0.0,34,08014
10657,ZCTA5 08015,64170.0,631.0,3274.0,2277.0,14241.0,397.0,34,08015
10658,ZCTA5 08016,75454.0,1440.0,9940.0,2867.0,18399.0,1074.0,34,08016
10659,ZCTA5 08019,87292.0,3.0,17.0,103.0,937.0,44.0,34,08019
10660,ZCTA5 08020,82574.0,103.0,86.0,0.0,2279.0,0.0,34,08020
10661,ZCTA5 08021,45883.0,1012.0,12185.0,6661.0,25465.0,3859.0,34,08021
10662,ZCTA5 08022,93816.0,1010.0,686.0,356.0,6970.0,76.0,34,08022
10663,ZCTA5 08023,53250.0,0.0,12.0,71.0,411.0,71.0,34,08023
10664,ZCTA5 08026,82944.0,1.0,53.0,52.0,2127.0,23.0,34,08026
10665,ZCTA5 08027,64652.0,57.0,129.0,108.0,4580.0,77.0,34,08027
10666,ZCTA5 08028,63732.0,595.0,3317.0,1693.0,14625.0,1173.0,34,08028
10667,ZCTA5 08029,56382.0,96.0,0.0,180.0,4251.0,23.0,34,08029
10668,ZCTA5 08030,51558.0,912.0,433.0,1449.0,10767.0,1015.0,34,08030
10669,ZCTA5 08031,50784.0,746.0,138.0,1067.0,9889.0,510.0,34,08031
10670,ZCTA5 08033,103862.0,292.0,203.0,501.0,15358.0,91.0,34,08033
10671,ZCTA5 08034,87929.0,1550.0,1072.0,1682.0,14420.0,1009.0,34,08034
10672,ZCTA5 08035,87173.0,105.0,290.0,215.0,7022.0,81.0,34,08035
10673,ZCTA5 08036,90542.0,302.0,631.0,276.0,4584.0,20.0,34,08036
10674,ZCTA5 08037,66441.0,299.0,1044.0,4127.0,20450.0,1740.0,34,08037
10675,ZCTA5 08039,66397.0,0.0,0.0,54.0,106.0,0.0,34,08039
10676,ZCTA5 08041,106036.0,9.0,72.0,83.0,1041.0,0.0,34,08041
10677,ZCTA5 08042,93250.0,0.0,0.0,0.0,121.0,0.0,34,08042
10678,ZCTA5 08043,78568.0,5440.0,2649.0,999.0,20220.0,283.0,34,08043
10679,ZCTA5 08045,59712.0,59.0,2604.0,110.0,80.0,57.0,34,08045
10680,ZCTA5 08046,64756.0,607.0,22230.0,2895.0,5947.0,925.0,34,08046
10681,ZCTA5 08048,83505.0,493.0,2058.0,1178.0,8741.0,698.0,34,08048
10682,ZCTA5 08049,58730.0,85.0,744.0,449.0,4421.0,198.0,34,08049
10683,ZCTA5 08050,69475.0,209.0,447.0,2241.0,23784.0,161.0,34,08050
10684,ZCTA5 08051,71633.0,156.0,796.0,247.0,9855.0,108.0,34,08051
10685,ZCTA5 08052,58022.0,1399.0,1564.0,1702.0,14873.0,816.0,34,08052
10686,ZCTA5 08053,90797.0,2734.0,2390.0,2131.0,39159.0,604.0,34,08053
10687,ZCTA5 08054,87724.0,3627.0,3749.0,2074.0,32624.0,666.0,34,08054
10688,ZCTA5 08055,107238.0,643.0,576.0,965.0,25428.0,309.0,34,08055
10689,ZCTA5 08056,147500.0,213.0,211.0,134.0,4058.0,0.0,34,08056
10690,ZCTA5 08057,120625.0,1394.0,1557.0,376.0,17210.0,153.0,34,08057
10691,ZCTA5 08059,66365.0,18.0,275.0,179.0,5160.0,24.0,34,08059
10692,ZCTA5 08060,75176.0,1003.0,5135.0,2193.0,15835.0,783.0,34,08060
10693,ZCTA5 08061,115469.0,215.0,610.0,175.0,2113.0,0.0,34,08061
10694,ZCTA5 08062,121134.0,209.0,856.0,538.0,14490.0,198.0,34,08062
10695,ZCTA5 08063,57857.0,29.0,37.0,50.0,2921.0,27.0,34,08063
10696,ZCTA5 08064,-666666666.0,6.0,42.0,7.0,97.0,0.0,34,08064
10697,ZCTA5 08065,64766.0,266.0,813.0,522.0,5640.0,464.0,34,08065
10698,ZCTA5 08066,42328.0,20.0,2762.0,718.0,5005.0,291.0,34,08066
10699,ZCTA5 08067,70455.0,10.0,79.0,61.0,1531.0,14.0,34,08067
10700,ZCTA5 08068,59965.0,140.0,1709.0,1301.0,4029.0,519.0,34,08068
10701,ZCTA5 08069,46000.0,106.0,3362.0,2885.0,8051.0,888.0,34,08069
10702,ZCTA5 08070,58615.0,224.0,226.0,249.0,11943.0,75.0,34,08070
10703,ZCTA5 08071,74353.0,147.0,61.0,125.0,9201.0,26.0,34,08071
10704,ZCTA5 08072,71875.0,7.0,0.0,0.0,264.0,0.0,34,08072
10705,ZCTA5 08074,-666666666.0,0.0,22.0,0.0,0.0,0.0,34,08074
10706,ZCTA5 08075,75087.0,1075.0,3007.0,1588.0,23280.0,1233.0,34,08075
10707,ZCTA5 08077,90662.0,400.0,1040.0,1097.0,17212.0,198.0,34,08077
10708,ZCTA5 08078,62454.0,127.0,823.0,927.0,6785.0,381.0,34,08078
10709,ZCTA5 08079,46763.0,13.0,3403.0,690.0,6387.0,194.0,34,08079
10710,ZCTA5 08080,91440.0,1780.0,1380.0,1317.0,32113.0,395.0,34,08080
10711,ZCTA5 08081,81923.0,1636.0,16059.0,3288.0,27433.0,1572.0,34,08081
10712,ZCTA5 08083,61776.0,379.0,1455.0,577.0,7134.0,305.0,34,08083
10713,ZCTA5 08084,67556.0,312.0,686.0,223.0,5840.0,97.0,34,08084
10714,ZCTA5 08085,107188.0,977.0,2012.0,1092.0,15789.0,483.0,34,08085
10715,ZCTA5 08086,71424.0,343.0,597.0,317.0,6358.0,209.0,34,08086
10716,ZCTA5 08087,61098.0,433.0,200.0,1168.0,23082.0,35.0,34,08087
10717,ZCTA5 08088,71523.0,198.0,369.0,1168.0,23267.0,249.0,34,08088
10718,ZCTA5 08089,62683.0,16.0,828.0,583.0,3440.0,153.0,34,08089
10719,ZCTA5 08090,77500.0,274.0,584.0,222.0,7320.0,111.0,34,08090
10720,ZCTA5 08091,58893.0,300.0,598.0,298.0,4306.0,105.0,34,08091
10721,ZCTA5 08092,70956.0,45.0,0.0,57.0,3012.0,40.0,34,08092
10722,ZCTA5 08093,52500.0,235.0,1293.0,979.0,7467.0,259.0,34,08093
10723,ZCTA5 08094,72630.0,1237.0,5836.0,2766.0,30773.0,688.0,34,08094
10724,ZCTA5 08095,45825.0,0.0,0.0,53.0,75.0,53.0,34,08095
10725,ZCTA5 08096,66606.0,1147.0,4683.0,2479.0,27531.0,1483.0,34,08096
10726,ZCTA5 08097,79514.0,31.0,174.0,130.0,2976.0,15.0,34,08097
10727,ZCTA5 08098,87500.0,77.0,1102.0,413.0,8187.0,75.0,34,08098
10728,ZCTA5 08102,18390.0,94.0,2420.0,4671.0,1363.0,3027.0,34,08102
10729,ZCTA5 08103,22184.0,101.0,9401.0,5299.0,1856.0,3157.0,34,08103
10730,ZCTA5 08104,22332.0,114.0,16315.0,8027.0,2623.0,3940.0,34,08104
10731,ZCTA5 08105,31287.0,1523.0,8239.0,18747.0,5625.0,11878.0,34,08105
10732,ZCTA5 08106,69844.0,0.0,97.0,192.0,9597.0,0.0,34,08106
10733,ZCTA5 08107,56838.0,673.0,2163.0,2007.0,9051.0,954.0,34,08107
10734,ZCTA5 08108,80197.0,479.0,909.0,849.0,16270.0,300.0,34,08108
10735,ZCTA5 08109,69490.0,1518.0,3527.0,5713.0,14064.0,3123.0,34,08109
10736,ZCTA5 08110,53796.0,1719.0,5797.0,7134.0,5226.0,4572.0,34,08110
10737,ZCTA5 08201,60143.0,553.0,1186.0,1378.0,7591.0,506.0,34,08201
10738,ZCTA5 08202,79375.0,19.0,0.0,15.0,1667.0,0.0,34,08202
10739,ZCTA5 08203,57031.0,305.0,295.0,826.0,8515.0,13.0,34,08203
10740,ZCTA5 08204,59840.0,263.0,439.0,1097.0,17572.0,199.0,34,08204
10741,ZCTA5 08205,60072.0,3534.0,3621.0,3907.0,19060.0,1274.0,34,08205
10742,ZCTA5 08210,70482.0,254.0,2200.0,903.0,14404.0,264.0,34,08210
10743,ZCTA5 08212,53125.0,0.0,1.0,0.0,238.0,0.0,34,08212
10744,ZCTA5 08215,60717.0,506.0,1520.0,2243.0,10345.0,836.0,34,08215
10745,ZCTA5 08217,-666666666.0,0.0,0.0,0.0,24.0,0.0,34,08217
10746,ZCTA5 08221,82419.0,173.0,69.0,334.0,6512.0,73.0,34,08221
10747,ZCTA5 08223,71648.0,12.0,33.0,72.0,3847.0,0.0,34,08223
10748,ZCTA5 08224,59375.0,0.0,10.0,0.0,460.0,0.0,34,08224
10749,ZCTA5 08225,68438.0,651.0,150.0,809.0,7555.0,113.0,34,08225
10750,ZCTA5 08226,57813.0,225.0,235.0,895.0,10289.0,538.0,34,08226
10751,ZCTA5 08230,76641.0,61.0,7.0,341.0,5480.0,33.0,34,08230
10752,ZCTA5 08232,41800.0,599.0,7070.0,7946.0,9033.0,1293.0,34,08232
10753,ZCTA5 08234,75225.0,5092.0,4031.0,7423.0,28167.0,3326.0,34,08234
10754,ZCTA5 08240,-666666666.0,207.0,282.0,263.0,1915.0,55.0,34,08240
10755,ZCTA5 08241,85063.0,26.0,4.0,49.0,942.0,0.0,34,08241
10756,ZCTA5 08242,52738.0,0.0,146.0,357.0,2410.0,212.0,34,08242
10757,ZCTA5 08243,66683.0,1.0,1.0,23.0,1763.0,0.0,34,08243
10758,ZCTA5 08244,50800.0,546.0,1396.0,1366.0,8577.0,306.0,34,08244
10759,ZCTA5 08247,81806.0,4.0,17.0,0.0,863.0,0.0,34,08247
10760,ZCTA5 08248,213250.0,0.0,0.0,0.0,191.0,0.0,34,08248
10761,ZCTA5 08251,47574.0,0.0,152.0,691.0,9051.0,56.0,34,08251
10762,ZCTA5 08260,43823.0,201.0,469.0,1444.0,12367.0,42.0,34,08260
10763,ZCTA5 08270,62271.0,17.0,835.0,912.0,7350.0,211.0,34,08270
10764,ZCTA5 08302,50322.0,707.0,12650.0,14060.0,24101.0,6296.0,34,08302
10765,ZCTA5 08310,40031.0,0.0,53.0,101.0,1485.0,6.0,34,08310
10766,ZCTA5 08311,60216.0,0.0,289.0,306.0,1607.0,123.0,34,08311
10767,ZCTA5 08312,62835.0,149.0,1205.0,589.0,5747.0,225.0,34,08312
10768,ZCTA5 08314,70035.0,151.0,1125.0,341.0,857.0,143.0,34,08314
10769,ZCTA5 08316,55625.0,16.0,0.0,0.0,349.0,0.0,34,08316
10770,ZCTA5 08317,76574.0,16.0,42.0,79.0,1351.0,45.0,34,08317
10771,ZCTA5 08318,71452.0,147.0,638.0,323.0,11036.0,51.0,34,08318
10772,ZCTA5 08319,84375.0,4.0,18.0,38.0,1203.0,7.0,34,08319
10773,ZCTA5 08320,-666666666.0,26.0,796.0,338.0,267.0,167.0,34,08320
10774,ZCTA5 08321,24808.0,0.0,0.0,0.0,119.0,0.0,34,08321
10775,ZCTA5 08322,78534.0,268.0,821.0,747.0,8670.0,493.0,34,08322
10776,ZCTA5 08323,66667.0,43.0,43.0,33.0,790.0,5.0,34,08323
10777,ZCTA5 08324,71771.0,0.0,0.0,0.0,371.0,0.0,34,08324
10778,ZCTA5 08326,62679.0,7.0,56.0,421.0,1171.0,261.0,34,08326
10779,ZCTA5 08327,66563.0,4.0,1852.0,692.0,1193.0,382.0,34,08327
10780,ZCTA5 08328,50814.0,0.0,29.0,178.0,1275.0,129.0,34,08328
10781,ZCTA5 08329,69223.0,0.0,0.0,0.0,87.0,0.0,34,08329
10782,ZCTA5 08330,60058.0,2134.0,5517.0,4107.0,18509.0,1242.0,34,08330
10783,ZCTA5 08332,49209.0,405.0,6311.0,6206.0,27187.0,1367.0,34,08332
10784,ZCTA5 08340,88150.0,62.0,3.0,10.0,631.0,10.0,34,08340
10785,ZCTA5 08341,33750.0,0.0,71.0,863.0,1475.0,530.0,34,08341
10786,ZCTA5 08343,92460.0,75.0,462.0,367.0,4712.0,161.0,34,08343
10787,ZCTA5 08344,69405.0,22.0,313.0,721.0,4431.0,98.0,34,08344
10788,ZCTA5 08345,49375.0,11.0,69.0,13.0,664.0,0.0,34,08345
10789,ZCTA5 08346,49853.0,0.0,455.0,132.0,320.0,41.0,34,08346
10790,ZCTA5 08348,40729.0,0.0,0.0,0.0,201.0,0.0,34,08348
10791,ZCTA5 08349,49243.0,1.0,472.0,57.0,1801.0,13.0,34,08349
10792,ZCTA5 08350,54615.0,0.0,0.0,112.0,1035.0,0.0,34,08350
10793,ZCTA5 08352,67348.0,0.0,110.0,76.0,355.0,32.0,34,08352
10794,ZCTA5 08353,67292.0,5.0,0.0,21.0,463.0,0.0,34,08353
10795,ZCTA5 08360,46116.0,517.0,6752.0,20338.0,26615.0,7312.0,34,08360
10796,ZCTA5 08361,73060.0,362.0,2045.0,2675.0,14868.0,666.0,34,08361
10797,ZCTA5 08401,25737.0,6588.0,15368.0,10472.0,14098.0,1581.0,34,08401
10798,ZCTA5 08402,67138.0,66.0,128.0,128.0,6035.0,18.0,34,08402
10799,ZCTA5 08403,100625.0,0.0,11.0,0.0,1075.0,0.0,34,08403
10800,ZCTA5 08406,50978.0,1365.0,319.0,2233.0,8259.0,462.0,34,08406
10801,ZCTA5 08501,111438.0,303.0,138.0,134.0,5797.0,63.0,34,08501
10802,ZCTA5 08502,161327.0,3815.0,366.0,583.0,7389.0,82.0,34,08502
10803,ZCTA5 08505,85044.0,1531.0,1776.0,1193.0,13693.0,450.0,34,08505
10804,ZCTA5 08510,128938.0,103.0,314.0,347.0,4515.0,89.0,34,08510
10805,ZCTA5 08511,92375.0,22.0,70.0,37.0,587.0,6.0,34,08511
10806,ZCTA5 08512,82625.0,1980.0,743.0,2204.0,7108.0,986.0,34,08512
10807,ZCTA5 08514,85321.0,78.0,116.0,298.0,4890.0,13.0,34,08514
10808,ZCTA5 08515,120769.0,742.0,408.0,552.0,4644.0,221.0,34,08515
10809,ZCTA5 08518,60054.0,353.0,1121.0,314.0,3604.0,103.0,34,08518
10810,ZCTA5 08520,86652.0,4068.0,1662.0,6210.0,18041.0,2642.0,34,08520
10811,ZCTA5 08525,121707.0,144.0,172.0,95.0,4490.0,12.0,34,08525
10812,ZCTA5 08527,84782.0,1660.0,3463.0,5041.0,48576.0,407.0,34,08527
10813,ZCTA5 08530,91028.0,134.0,535.0,519.0,6602.0,301.0,34,08530
10814,ZCTA5 08533,99235.0,41.0,224.0,275.0,6072.0,53.0,34,08533
10815,ZCTA5 08534,131553.0,1288.0,498.0,615.0,10905.0,206.0,34,08534
10816,ZCTA5 08535,144479.0,300.0,243.0,26.0,4620.0,0.0,34,08535
10817,ZCTA5 08536,94278.0,10058.0,1515.0,903.0,7282.0,833.0,34,08536
10818,ZCTA5 08540,127170.0,14176.0,1662.0,2088.0,29328.0,626.0,34,08540
10819,ZCTA5 08542,71725.0,439.0,831.0,718.0,3864.0,143.0,34,08542
10820,ZCTA5 08550,182204.0,8036.0,429.0,969.0,10373.0,127.0,34,08550
10821,ZCTA5 08551,112750.0,341.0,51.0,215.0,4353.0,0.0,34,08551
10822,ZCTA5 08553,104219.0,6.0,11.0,24.0,592.0,0.0,34,08553
10823,ZCTA5 08554,76941.0,19.0,322.0,179.0,3264.0,8.0,34,08554
10824,ZCTA5 08555,72143.0,43.0,17.0,29.0,700.0,12.0,34,08555
10825,ZCTA5 08558,172990.0,1181.0,46.0,149.0,5433.0,23.0,34,08558
11559,ZCTA5 08559,106782.0,17.0,7.0,53.0,5346.0,0.0,34,08559
11560,ZCTA5 08560,128077.0,93.0,252.0,65.0,3362.0,0.0,34,08560
11561,ZCTA5 08561,-666666666.0,0.0,0.0,0.0,16.0,0.0,34,08561
11562,ZCTA5 08562,61927.0,100.0,868.0,607.0,3687.0,134.0,34,08562
11563,ZCTA5 08608,14803.0,0.0,358.0,195.0,151.0,146.0,34,08608
11564,ZCTA5 08609,25789.0,360.0,7400.0,4690.0,4030.0,1660.0,34,08609
11565,ZCTA5 08610,56774.0,693.0,4645.0,7210.0,21338.0,2233.0,34,08610
11566,ZCTA5 08611,36580.0,377.0,7000.0,14963.0,14082.0,4363.0,34,08611
11567,ZCTA5 08618,42771.0,848.0,25549.0,3628.0,11896.0,1077.0,34,08618
11568,ZCTA5 08619,68601.0,1234.0,1782.0,2382.0,17937.0,643.0,34,08619
11569,ZCTA5 08620,87314.0,331.0,1267.0,993.0,11496.0,217.0,34,08620
11570,ZCTA5 08628,89346.0,343.0,2135.0,556.0,6924.0,39.0,34,08628
11571,ZCTA5 08629,52386.0,289.0,4535.0,5487.0,6505.0,1322.0,34,08629
11572,ZCTA5 08638,53158.0,492.0,9729.0,4137.0,11418.0,886.0,34,08638
11573,ZCTA5 08640,57457.0,128.0,2453.0,2152.0,4386.0,677.0,34,08640
11574,ZCTA5 08641,50036.0,203.0,764.0,655.0,2849.0,183.0,34,08641
11575,ZCTA5 08648,85090.0,5175.0,3827.0,2732.0,21852.0,815.0,34,08648
11576,ZCTA5 08690,99643.0,1306.0,867.0,867.0,17253.0,23.0,34,08690
11577,ZCTA5 08691,111531.0,2020.0,384.0,601.0,12771.0,201.0,34,08691
11578,ZCTA5 08701,40983.0,592.0,4119.0,15939.0,87733.0,2882.0,34,08701
11579,ZCTA5 08720,120189.0,4.0,17.0,5.0,857.0,5.0,34,08720
11580,ZCTA5 08721,73384.0,293.0,539.0,1422.0,19022.0,119.0,34,08721
11581,ZCTA5 08722,71540.0,185.0,161.0,830.0,10455.0,166.0,34,08722
11582,ZCTA5 08723,67726.0,709.0,653.0,2757.0,28440.0,1140.0,34,08723
11583,ZCTA5 08724,74451.0,915.0,771.0,3138.0,39631.0,523.0,34,08724
11584,ZCTA5 08730,122416.0,25.0,127.0,234.0,4524.0,67.0,34,08730
11585,ZCTA5 08731,67070.0,162.0,98.0,1134.0,19661.0,145.0,34,08731
11586,ZCTA5 08732,78319.0,12.0,18.0,43.0,1361.0,0.0,34,08732
11587,ZCTA5 08733,66078.0,17.0,236.0,335.0,2274.0,114.0,34,08733
11588,ZCTA5 08734,82500.0,0.0,47.0,364.0,7925.0,16.0,34,08734
11589,ZCTA5 08735,65083.0,0.0,0.0,78.0,3256.0,0.0,34,08735
11590,ZCTA5 08736,101042.0,385.0,70.0,513.0,12052.0,31.0,34,08736
11591,ZCTA5 08738,104375.0,3.0,14.0,12.0,893.0,0.0,34,08738
11592,ZCTA5 08740,66667.0,5.0,34.0,94.0,2066.0,0.0,34,08740
11593,ZCTA5 08741,82500.0,32.0,21.0,91.0,2466.0,7.0,34,08741
11594,ZCTA5 08742,85592.0,62.0,117.0,995.0,23559.0,264.0,34,08742
11595,ZCTA5 08750,105114.0,8.0,1.0,74.0,3317.0,53.0,34,08750
11596,ZCTA5 08751,38464.0,66.0,18.0,1100.0,3828.0,197.0,34,08751
11597,ZCTA5 08752,69948.0,0.0,18.0,45.0,2336.0,0.0,34,08752
11598,ZCTA5 08753,73116.0,2087.0,1727.0,5360.0,57564.0,675.0,34,08753
11599,ZCTA5 08755,69216.0,1841.0,393.0,2258.0,22805.0,334.0,34,08755
11600,ZCTA5 08757,38747.0,619.0,2041.0,3084.0,29814.0,677.0,34,08757
11601,ZCTA5 08758,66598.0,0.0,2.0,200.0,7452.0,0.0,34,08758
11602,ZCTA5 08759,37077.0,664.0,1859.0,1152.0,29328.0,154.0,34,08759
11603,ZCTA5 08801,115199.0,374.0,1475.0,1229.0,6374.0,431.0,34,08801
11604,ZCTA5 08802,110972.0,67.0,0.0,277.0,4005.0,18.0,34,08802
11605,ZCTA5 08804,93864.0,14.0,16.0,67.0,2386.0,7.0,34,08804
11606,ZCTA5 08805,65851.0,401.0,564.0,4515.0,9928.0,1164.0,34,08805
11607,ZCTA5 08807,113466.0,8780.0,1417.0,4116.0,26446.0,1471.0,34,08807
11608,ZCTA5 08808,-666666666.0,0.0,0.0,0.0,7.0,0.0,34,08808
11609,ZCTA5 08809,97721.0,285.0,483.0,407.0,4984.0,48.0,34,08809
11610,ZCTA5 08810,119893.0,3932.0,1026.0,500.0,3340.0,332.0,34,08810
11611,ZCTA5 08812,92666.0,2367.0,1615.0,2603.0,9504.0,701.0,34,08812
11612,ZCTA5 08816,97958.0,11974.0,2341.0,3606.0,31016.0,712.0,34,08816
11613,ZCTA5 08817,82500.0,17965.0,3190.0,5218.0,19848.0,2083.0,34,08817
11614,ZCTA5 08820,114205.0,25721.0,1597.0,1644.0,12113.0,399.0,34,08820
11615,ZCTA5 08821,77417.0,0.0,58.0,0.0,188.0,0.0,34,08821
11616,ZCTA5 08822,101020.0,1945.0,501.0,2473.0,27340.0,726.0,34,08822
11617,ZCTA5 08823,97152.0,3397.0,2179.0,781.0,2856.0,363.0,34,08823
11618,ZCTA5 08824,124361.0,4322.0,638.0,1082.0,7355.0,74.0,34,08824
11619,ZCTA5 08825,102078.0,88.0,32.0,96.0,4128.0,51.0,34,08825
11620,ZCTA5 08826,91140.0,120.0,94.0,194.0,5173.0,41.0,34,08826
11621,ZCTA5 08827,108438.0,136.0,30.0,198.0,4057.0,47.0,34,08827
11622,ZCTA5 08828,74554.0,258.0,116.0,264.0,1933.0,29.0,34,08828
11623,ZCTA5 08829,81905.0,67.0,100.0,183.0,3441.0,8.0,34,08829
11624,ZCTA5 08830,80953.0,9212.0,1643.0,1124.0,6603.0,486.0,34,08830
11625,ZCTA5 08831,70322.0,7324.0,2503.0,2861.0,37814.0,266.0,34,08831
11626,ZCTA5 08832,39937.0,123.0,344.0,1314.0,1249.0,324.0,34,08832
11627,ZCTA5 08833,134828.0,208.0,123.0,474.0,8482.0,5.0,34,08833
11628,ZCTA5 08835,64514.0,204.0,449.0,2219.0,9077.0,669.0,34,08835
11629,ZCTA5 08836,142102.0,599.0,87.0,342.0,3125.0,14.0,34,08836
11630,ZCTA5 08837,75917.0,4843.0,1594.0,2473.0,9157.0,419.0,34,08837
11631,ZCTA5 08840,111418.0,2964.0,1044.0,1348.0,11810.0,159.0,34,08840
11632,ZCTA5 08844,112761.0,5968.0,1925.0,3017.0,30512.0,369.0,34,08844
11633,ZCTA5 08846,79327.0,973.0,1014.0,2085.0,11103.0,512.0,34,08846
11634,ZCTA5 08848,94762.0,25.0,16.0,221.0,8051.0,3.0,34,08848
11635,ZCTA5 08850,104938.0,519.0,234.0,706.0,7716.0,8.0,34,08850
11636,ZCTA5 08852,100038.0,7584.0,1975.0,720.0,8052.0,251.0,34,08852
11637,ZCTA5 08853,122816.0,439.0,644.0,173.0,4106.0,105.0,34,08853
11638,ZCTA5 08854,88494.0,20593.0,11507.0,6599.0,22356.0,1095.0,34,08854
11639,ZCTA5 08857,84710.0,5483.0,2202.0,4184.0,31209.0,659.0,34,08857
11640,ZCTA5 08858,-666666666.0,0.0,0.0,0.0,30.0,0.0,34,08858
11641,ZCTA5 08859,81960.0,4249.0,2662.0,2920.0,13763.0,350.0,34,08859
11642,ZCTA5 08861,45499.0,1046.0,4142.0,43418.0,43381.0,4685.0,34,08861
11643,ZCTA5 08863,80218.0,2457.0,1457.0,2338.0,7647.0,582.0,34,08863
11644,ZCTA5 08865,55313.0,645.0,2049.0,2702.0,25435.0,657.0,34,08865
11645,ZCTA5 08867,120685.0,111.0,22.0,214.0,5126.0,1.0,34,08867
11646,ZCTA5 08869,73827.0,1114.0,280.0,1303.0,5511.0,211.0,34,08869
11647,ZCTA5 08872,78167.0,3425.0,3460.0,2161.0,13038.0,258.0,34,08872
11648,ZCTA5 08873,86702.0,10003.0,14772.0,7471.0,24810.0,1448.0,34,08873
11649,ZCTA5 08876,88506.0,2318.0,1643.0,3378.0,17427.0,596.0,34,08876
11650,ZCTA5 08879,70107.0,2435.0,1589.0,3555.0,18442.0,342.0,34,08879
11651,ZCTA5 08880,72180.0,228.0,444.0,1504.0,3347.0,142.0,34,08880
11652,ZCTA5 08882,62972.0,777.0,1213.0,3889.0,12621.0,1104.0,34,08882
11653,ZCTA5 08884,74696.0,149.0,285.0,671.0,7699.0,98.0,34,08884
11654,ZCTA5 08886,107295.0,350.0,370.0,201.0,6055.0,33.0,34,08886
11655,ZCTA5 08887,79886.0,61.0,48.0,28.0,1015.0,13.0,34,08887
11656,ZCTA5 08889,123233.0,400.0,25.0,465.0,9125.0,0.0,34,08889
11657,ZCTA5 08890,-666666666.0,0.0,0.0,0.0,0.0,0.0,34,08890
11658,ZCTA5 08901,38435.0,5026.0,8207.0,31542.0,38207.0,4642.0,34,08901
11659,ZCTA5 08902,80402.0,10988.0,7077.0,8029.0,21290.0,1596.0,34,08902
11660,ZCTA5 08904,68837.0,2064.0,934.0,1956.0,10120.0,790.0,34,08904
32577,ZCTA5 08528,,35.0,0.0,0.0,111.0,0.0,34,08528
32620,ZCTA5 08246,,48.0,0.0,0.0,145.0,0.0,34,08246
32652,ZCTA5 08011,,0.0,0.0,0.0,45.0,0.0,34,08011
32873,ZCTA5 07977,,12.0,39.0,199.0,509.0,49.0,34,07977
32926,ZCTA5 08038,,0.0,0.0,0.0,85.0,0.0,34,08038
33081,ZCTA5 08073,,0.0,0.0,0.0,311.0,0.0,34,08073
33098,ZCTA5 07846,,0.0,0.0,45.0,95.0,0.0,34,07846
